doi,text_id,text,sdg,labels_negative,labels_positive,agreement
10.18356/29c3b7bb-en,e7569ae902bdbb0cafdd66b4562fe4bd,"Many studies have been conducted of municipal infrastructure, such as wastewater treatment systems and solid waste management systems. Such studies can be of particular interest for governments since they often play a central role in decisions on investments in this kind of infrastructure. Effective policy responses need to take such differences into account. For example, few consumers are aware of the huge amounts of water needed to produce cotton.",12,0,10,1.0
10.18356/4845d1b0-en,582365ccdf1573f23209b92228f88e2a,"Such materials include biomass, fossil fuels, metal ores and non-metallic minerals that support the cultivation of food, the production of energy, infrastructure and transport systems, and production of consumer goods.6The term ""domestic material consumption""is defined as the total amount of materials used by an economy, extracted from the domestic territory plus all physical imports minus all physical exports. China (23.6 billion tons per year) largely dominated domestic material consumption at the regional (and global) level in 2010, followed by India (5.0 billion tons per year), Indonesia (1.6 billion tons per year), Japan (1.2 billion tons per year) and Australia (1.0 billion tons per year). Over the same period, consumption of fossil fuels and metal ores increased by 2.6 and 3.0 times respectively.",12,0,9,1.0
10.6027/7d17bba9-en,bab819851aaeb009f3428b1a59d6576a,"This is at least partly due to difficulty ensuing that the collected material is of sufficiently high quality and does not contain hazardous substances. In addition, a significant quantity of the plastic separately collected is not actually recycled: Almost half of the plastic waste collected in the EU is exported, mainly to China, and the end treatment for this plastic waste is largely unknown (Velis, C.A., 2014). A comprehensive and detailed analysis of these, let alone the analysis of the impacts of policy on these is beyond the scope of this project. However, much of this plastic, being largely homogenous and clean, is already widely utilised, either directly by industry or by the existing plastics recycling market.",12,0,9,1.0
10.18356/5c639880-en,6b89813b27c151c2cd968be8a7127e8d,"Serbia has developed and implemented a system of permitting of waste management activities and is improving its control over the transboundary movement of waste. In 2013, data were delivered by 106 of 168 companies. Data reported from some companies are still based on estimates, although the Regulation on the methodology for collecting data on the composition and quantities of municipal waste on the territory of the local government unit (OG 61/10) prescribes the methodology for analysing the amount and composition of solid waste in local government areas.",12,1,9,0.8
11.1002/pub/807b3f08-48bc40b1-en,a5323bd1aaabff87c3a6e301b1912fb8,"The sharp increase of e-waste has not been matched with policy and regulatory mechanisms designed to cope with the influx of e-waste in developing countries generated from usage within and from illegal trade-related dumping. Huge populations and the environment are now unduly exposed to the devastating effects of the unmitigated handling of e-waste. This dismal situation spins a tragic story for many in the developing world who unknowingly make a choice between poverty and poison.4 Unfortunately, many people who have to pay the price never have the opportunity to have a say in the matter. Governments all over the world have identified ICTs as a key element in the delivery of services to their citizens and in the expansion of business as they seek more prosperity for their citizens.5 The uptake of broadband networks (which provide high speed access to the Internet) results in the replacement of massive copper infrastructure.",12,1,8,0.7777777777777778
10.18356/8cbb3e8c-en,f811554b4fda5e97ea2abfd7e952f79b,"To take just one example, ongoing work is focusing on the environmental footprint of global food waste. Early results suggest that the carbon footprint of food produced but not consumed is 3.3 billion tonnes C02 eq/a, representing around 9% of total global GHG emissions.14 Were such emissions generated by a country, that country would be the world’s third-largest GHG emitter, behind only the US and China. Extending that to waste and resource management in a broader sense would significantly increase the potential, to 15 to 20% or perhaps even more, if waste prevention was also included. As shown in Figure 1, most of the sites are in Africa, Asia and Latin America/Caribbean, with two in Europe.",12,1,8,0.7777777777777778
10.1787/9789264044135-3-en,2c157773a572f6cab7fa1d9298e78709,We have established such partnerships in several areas - water technology and windmills for example - and it seems that former competitors are now willing to co-operate on new solutions. There are substantial benefits from taking environmental sustainability systematically into production strategies.,12,0,9,1.0
10.1787/9789264092624-5-en,d7cfb55fb5493148dd9a9aa7d77a8116,The current production rate of radioactive waste from nuclear electricity generation is about 0.4 million tonnes per year (excluding uranium mining and milling wastes): the current global generation rate of hazardous waste exceeds that of radioactive waste by three orders of magnitude. Further detail on the quantities of radioactive waste in the various classes referred to above is given in Appendix 1. Exposure to ionising radiation increases the risk of cancer in exposed persons in direct proportion to the degree of exposure.,12,2,15,0.7647058823529411
11.1002/pub/81096ead-66884bda-en,41e2b2b0e541d5dae70df420f27caea5,"An important ongoing effect is the increased miniaturisation of electronics. Despite a large increase in unit sales of TVs, monitors, laptops, and tablets, the total amount of 'electronics' and, thus gold content, is rapidly declining. However, recovering a larger range of more diluted materials poses future recycling challenges.",12,0,9,1.0
10.6027/9789289350167-8-en,f2f4c8f2424df1cdb8e2587011b162d8,"Wind power in Denmark is now a EUR 10 billion annual industry employing 30,000 people (Danish Wind Industry Association, 2016). The Friends were established in June 2010 to support G20 and Asia-Pacific Economic Cooperation (APEC) leaders' commitments to phasing out inefficient fossil fuel subsidies. In April 2015, the Friends launched the Fossil Fuel Subsidy Reform Communique at the annual World Bank Springs meeting along with the support of the United States and France.",12,1,8,0.7777777777777778
10.18356/5e60d4be-en,d4f9b3516fe8345579cbb553d4dce92d,"The National Chamber of Commerce and Industry has an Eco-product Development Council that reviews applications and decides whether to issue certification. One of the 32 business councils of the National Chamber of Commerce and Industry is on corporate social responsibility, w'ith 50-100 companies involved voluntarily, notably, banks and companies with significant foreign investment, such as major mining companies. According to the Business Council of Mongolia, larger domestic companies and companies with imvard investment disclose information on corporate social responsibility.",12,1,8,0.7777777777777778
10.1787/9789264239616-4-en,e072c8b659169b5939e49be5c5fc3ae3,"To do this, Section 1.1 looks at the reasons why fossil-fuel subsidies are generally considered to be harmful for the economy and the environment. Section 1.2 then shows how this helps explain the recent emergence of a consensus for reforming fossil-fuel subsidies, and how this growing consensus has led to a number ofpolicy initiatives internationally and domestically. Section 1.3 then concludes by placing the OECD Inventory onto that broader stage, emphasising the important role it plays in ongoing discussions of energy policies and their reform. The use of such data by the OECD is without prejudice to the status of the Golan Heights, East Jerusalem and Israeli settlements in the West Bank under the terms of international law.",12,1,8,0.7777777777777778
10.14217/9781848599178-7-en,77851bd2ee51469f13fd64cddaca5d18,"The government has been developing taxes and subsidies to shift relative prices especially to favour the use of renewable energy sources. There will still be the need for laws and regulations to complement market instruments in areas where competitive markets are not sufficiently developed, such as electricity and water. Several privately-operated recycling processes, such as deposits for glass bottles, collection of PET14 bottles and the collection of scrap metal, are well established. As in many countries, there is informal recycling by way of people prospecting for reusable materials in garbage containers and landfills. So far little progress has been made with the separation of recydates from the rest of household and commercial garbage.",12,1,8,0.7777777777777778
10.6027/9789289329224-6-en,506035509a0fe9bcee02364cfd80620d,"Fuel efficient cars have enabled people to drive longer distances for the same amount of money (Figure 1). Of course, the amount of travel by car is in direct correlation with the increase of GDP and consequent private consumption expenditure10 as people have more money to spend on fuel than they had some years ago. Consumption and the environment - 2012 update Copenhagen, European Environmental Agency: 70.",12,0,9,1.0
10.18356/ee52a573-en,5a35e4bb86235463eff5866e9ee79739,"More sustainable alternatives should be available and easily accessible, as well as suitable infrastructure to make it easier to practice sustainable behaviour. Even well-intended people cannot live sustainably if there are no sustainable products and alternatives available. These could include peer pressure, putting more taxes on unsustainable options and funding more sustainable practices. For example by providing input to policy design, in expressing what is meaningful to them and what they care about in real life and in society, in understanding the advantages and disadvantages of certain behavioural patterns.",12,3,17,0.7
10.18356/dec4eb09-en,054625a30d53d405259e16872945a5ec,"In general, however, existing landfills do not meet international sanitary standards. Waste separation is starting to be introduced. Rural areas are only partly covered by municipal waste service. Oil and gas industries have upgraded their waste management practices, also under the influence of British Petroleum (BP).",12,0,9,1.0
10.14217/9781848599178-7-en,366d4eb93944635701ea1c59ddc9f278,"As noted above, the sector has adopted strategies to obtain Green Globe certification and other environmentally relevant recognition. Even the tourism industry will have challenges that will require significant investments to reduce energy consumption and desist from activities that bring pressure on coastal resources, waste disposal being perhaps the most significant. For all sectors, public policy will have to consider shifting the incentive structure that remains after the current round of tax reforms to encourage investment in green technologies.",12,0,31,1.0
10.18356/3da1d894-en,8eae0c8be739361482141b0de2695842,"The monetary base used for GDP is S at constant year 2005 exchange rate value, sourced from UNSD (2015). The time series here only cover 1990 to 2010 rather than 1970 to 2010 as was the case for DMC based measures, reflecting the shorter time series available for material footprint data. The developing group has a considerably lower AMI than Ml (10% to 20% lower over the full time series 1990 to 2010), while the reverse is the case for the industrialized countries group (40% to 70% higher over the period 1990 to 2010).",12,1,8,0.7777777777777778
10.1787/18a859bf-en,229db13528d16a809e521376abed0ee6,"As shown in Figure 8, 80% of mitigation finance flows goes to middle income countries. This imbalance in climate related ODA has come under scrutiny by some commentators (Steele, 2015, Sachs and Schmidt-Traub, 2013). Meanwhile, adaptation receives 25% of climate-related development finance, with 39% of these resources targeted towards least-developed and low income countries.",13,0,9,1.0
10.18356/083b4c4d-en,7641f8ea8713434a81f10ff9fde81415,"Consequently, there are no data and no analysis on the current impact from climate change on forests. Among these, the w'etlands of karst fields are particularly sensitive. Although some reports systematically cover climate change issues, there is still no established system for monitoring the incidence of certain diseases in a particular region that could be linked to changes in some climate parameters and subsequent natural disasters. Data gathered from the institutions of Bosnia and Herzegovina have not been used for development of a clear response methodology for crisis situations caused by climate change, including the preventive measures that must be implemented in order to avoid the occurrence of crisis situations, or mitigating measures for consequences caused by climate change (e.g. reduced food yield due to drought or flooding or a shortage of safe drinking water).",13,0,9,1.0
10.1787/469d7fec-en,cdca18fbf33388927043d9a180c90db2,"Such tracking of inflows could also be used to report information to the UNFCCC. Given the variety of national systems and circumstances, it will be difficult to report in a standardised manner, but guidance could help countries determine what information is useful for other Parties and stakeholders. In the past, nonmandatory reporting requirements have been vague and therefore less helpful to reporting Parties (Ellis and Moarif, 2015).",13,1,7,0.75
10.18356/6bf07ffd-en,42b2bd46c396d75c6b8528d2baabbc71,"Chapter V explores two important areas of international cooperation: international financing for climate change adaptation and the development of improved systems of information and data sharing. Those uncertainties are compounded by the interaction of climate change with mega-trends related to demographic dynamics, urbanization, globalization and technological progress. In order to in some way address these conditions of uncertainty, the international research community has adopted a set of narratives which consider possible pathways for development. The estimation of plausible scenarios in the future are produced by different combinations of those mega-trends.",13,1,10,0.8181818181818182
10.14217/5jlz411xvqhc-en,b3c11792cf2db0a5e5132ac982086177,"The Parties did not agree in Paris to forswear the use of some policy tools that are controversial among trading partners. Three types of tools in particular will be discussed here: border carbon adjustment, subsidies as green industrial policy, and carbon standards and labelling. Applied to imports, it results in a charge on imported goods commensurate with the charge that the producer would have had to bear had the product been produced under domestic climate regulations — whether a carbon tax or a requirement to purchase offsets. Applied to exports, it rebates any climate-related charges imposed on goods that are destined for foreign markets where such charges are not imposed on their producers.",13,0,9,1.0
10.1787/5jzb44nmnbd2-en,61fe81cb44c680fcb0e538eda4e51990,"They also highlight the importance of being aligned with broader policy goals and broader efforts by the international community to scale up climate finance. As such, it is consistent with views of the development community that effectiveness is enhanced when individual interventions are consistent with nationally determined priorities. As the level of assets of IIGCC signatories dwarfs that covered by the climate finance commitments under the UNFCCC, moves towards greater effectiveness by IIGCC members could have a significant impact. For example, at the international level, greater discussions and co-ordination between development donors and partners can help align different actors behind common objectives.",13,0,3,1.0
10.1787/5kg6qdx6b5q6-en,a31f794a558ef801fd5fbfcccd1c26ec,"In March 2011, the Government announced the first review of the scheme. The review will be completed by the end of 2011 and current tariffs will probably remain unchanged until April 2012. The review will examine all aspects of the scheme with a focus on large-scale solar projects, which have been more popular than envisaged, and a review of tariff rates for farm-based Anaerobic Digestion plants, as fewer of these plants have been accredited than expected.",13,1,8,0.7777777777777778
10.1787/9789264202924-9-en,1813fe7e45f6746ec5e806b438fb2c5d,"As required by the law, Austria has completed a flood assessment of all watercourses and zoning of areas with significant flood risk. Risk and hazard maps are expected to be available by the end of 2013, and Austria plans to develop transboundary flood risk management plans by the end of 2015. The government estimates that every euro invested prevented damage of almost double its value.",13,1,8,0.7777777777777778
10.1787/5jlwjg92n48x-en,77b044d4526204201982400a98681d13,"Both recipients and providers mentioned the importance of tracking so called “brown” or fossil fuel intensive investments in addition to climate finance, to effectively measure progress towards greenhouse gas emission reduction across their broader portfolio of investment activities. However, considering the resource intensity of establishing and operating tracking systems and the recent focus on defining and tracking flows in the context of the UNFCCC USD 100 billion commitment, providers of climate finance were sometimes of the view that an over-emphasis on tracking per se can itself be a barrier to effectiveness, redirecting scarce resources from achieving impact on the ground. On the other hand, recipient countries claimed that domestic systems tracking finance can be useful in verifying finance reported to the UNFCCC.",13,0,3,1.0
10.14217/9781848599130-13-en,e81e72b81e10165cd086c202747ad2b5,The LDCs are more exposed to climate change impacts and are suffering from severe shocks due to climate change. The high vulnerability of the category is due to various impacts assessed by the components of the index. This situation of extreme vulnerability of the category reveals heterogeneous profiles of vulnerability among the group.,13,1,8,0.7777777777777778
10.1787/5jlww004n6nq-en,d1cd29a1c241ba81efdf1ddab290b70f,"Where this document refers to “countries” or “governments”, it is also intended to include “regional economic organisations”, if appropriate. The authors would like to thank the following OECD and IEA colleagues for their helpful comments on this paper: Simon Buckle, Jane Ellis, Takashi Hattori, Christina Hood, Takayoshi Kato and Raphael Jachnik. This enhanced transparency framework will play an important role in tracking progress towards the individual and collective goals agreed at COP 21 and in understanding achievement of nationally determined contributions under the Paris Agreement. This paper unpacks the transparency-related provisions within the Paris Agreement and Decision 1/CP.21 relating to mitigation and support. It also explores the relationship between the existing and future transparency framework, information required to track progress towards nationally determined contributions for mitigation, and fulfilling reporting provisions on finance provided, mobilised and received.",13,0,3,1.0
10.6027/9789289350433-5-en,859f1c3350ed7d6059ec586bfa780f84,"This underscores the need for initiatives that focus on agriculture and climate change in combination. Without increasing adaptation and resilience, this is expected to reduce food production and cause losses to economic growth, livelihoods and well-being and make fulfilment of the SDGs especially difficult.",13,0,9,1.0
10.1787/18a859bf-en,d3724df22e7ef3ce40604ee9f26d79f0,"It will also be important to learn from the specialisation of the various funds so that lessons learned and expertise gained informs any new model of international climate finance. The governing instrument for the Green Climate Fund sets out the Fund’s role in relation to complementarity and coherence, stating that “The Board will develop methods to enhance complementarity between the activities of the Fund and the activities of other relevant bilateral, regional and global funding mechanisms and institutions, to better mobilize the full range of financial and technical capacities” (Decision 3/CP. It also emphasises coherence at the national level, “The Fund will promote coherence in programming at the national level through appropriate mechanisms” (Ibid). Climate finance will need to be delivered in line with national strategies and plans if it is to avoid competing with or distorting development priorities.",13,0,9,1.0
10.1787/18a859bf-en,bec4130d7933f5085c8601fcaf6dec1e,"The Sendai Framework on Disaster Risk Reduction (2015-2030) sets out 7 global targets and 4 priorities for action to reduce disaster related risk, including improving resilience and protecting the environment (UNISDR, 2015). Finally the Paris Agreement on climate change (UNFCCC, 2015) set a new course on international co-operation to address climate change. The implications of these agreements go beyond development co-operation to shape policy making in all countries, developed and developing, sending signals to investors, business, local authorities and communities that a new, environmentally sustainable way of doing business is emerging. When implemented, the 2015 international agreements will shape a new era of development cooperation, building on the experience of the past decades and reorienting development to address the drivers of poverty from inequality and climate change to resource degradation, conflict and overconsumption.",13,0,9,1.0
10.1787/469d7fec-en,1fc7da19ce080554a3b0f81ea92919e2,"The MDB methodology, by focussing on specific climate components, differs from the CRS Rio markers, which capture total project costs. The MDBs and the International Development Finance Club (IDFC) have also established common principles for climate finance tracking for mitigation (MDBs and IDFC, n.d.) The principles consist of a set of common definitions and guidelines including the list of activities. This is a publishing standard that aims to make data on aid “easier to use, access and understand” (IATI, 2016a). Data from more than 480 organisations9 - many not working on climate, but some working specifically or partially on climate issues, such as the Adaptation Fund and Agence Franqaise de Developpement - is available. In theory, the dataset allows searches via a “policy marker” (such as climate).",13,0,3,1.0
10.1787/9789264229679-3-en,47f569cc81db73a7493c6d3d6e71bdc9,"The monitoring and evaluation frameworks assessing the effectiveness of the national approach on adaptation must be adjusted accordingly. With an integrated approach to adaptation, a country’s resilience to climate change reflects the change brought about by individual adaptation interventions, as well as that caused by socio-economic trends and policies implemented for reasons other than climate change. The report also considers the potential role development co-operation providers can play in helping partner countries to implement the four tools and build on the information they generate.",13,0,9,1.0
10.1787/9789264202924-9-en,60c9b44b8754283780992b4b25693f26,"A survey of activity within OECD countries (Agrawala et al., This is one element of the Spanish climate change adaptation strategy, for example. The most advanced country in this respect is Canada, where there is a requirement to incorporate the effects of climate change into the appraisal of major projects.",13,0,3,1.0
10.1787/18a859bf-en,bba7dc5b3d504796f5f5e3bcd3f3f532,"The share of climate-related ODA has grown from 4% of total bilateral ODA in 2005 to 19% in 2014 (OECD, 2016b). Research carried out for this report drawing on data for bilateral ODA commitments, finds that it is very difficult to prove or disprove that the increasing volume of climate-related aid is reducing the volumes of aid available for other activities (see Figure 7). Figure 7 also includes ODA for general environmental protection and energy in order to allow for a comparison with sectors that are generally linked with higher shares of climate ODA.",13,0,3,1.0
10.1787/85b52daf-en,3a3ff6e0ae6167effa430724028463dd,"An example of this is the Promotion of Green Economic Development (ProGED) programme in the Philippines, supported by Germany, which works with the Department of Trade and Industry to raise awareness of green economic development, promotes green value chains through facilitation and matchmaking services, and supports the policy framework in the country. In addition, development partners are also increasingly using grant financing in a more ‘catalytic’ way, e.g. through matching grant schemes requiring private co-finance, in order to support particularly innovative companies and technologies, that could play a role in climate change mitigation and adaptation, and that would otherwise not have access to finance. One emerging trend in this area is the increased use of green credit lines, provided through local financing institutional and national development banks, targeting the uptake of green technologies.",13,0,3,1.0
10.1787/5k46dbzhrkhl-en,899dcb3a32fb68a1fbe855952c58a839,"The NBPE is being implemented in the four main crop growing regions of the country: Amhara, Oromiya, Southern Nations, Nationalities and Peoples (SNNP), and Tigray Regional States. In the Tigray region, for instance, the project covers many communities and includes women who are from the poorest segment of the community (Edwards et al., Results indicate that the use of bioslurry as organic fertilizer has indeed increased crop yields, outperforming chemical fertilizers.",13,3,0,1.0
10.1787/5k46dbzhrkhl-en,3d49fbaf59671acb7eb0f7683710538a,"Once it is fully operational (by 2013), it will predominantly run with a results-based payment modality. It will finance programmes that are found to be strategic and with transformational impact. The SCIP has already channelled resources to three projects (standardizing Ethiopia's Grid Emission Factor, supporting grass roots communities in local adaptation programmes, and Ethiopia's negotiations support programme).",13,0,3,1.0
10.18356/a020cea6-en,5cbac88e52d3e5d5f5bb4d2ffbece866,"Although many countries have undertaken climate and disaster risk assessments, the systematic integration of these assessments into national financial and fiscal planning processes is still limited. This indicates the extent of policy coherence or integrated risk governance that is already being made possible under this mechanism. Projects are explicitly documented in relation to the SDGs that they help to implement.",13,0,4,1.0
10.1787/5jlwjg92n48x-en,8ad73658f99464bf7ae6ac69e2b8d724,"The role of international public finance, as well as other international development co-operation actions, is however significant, and expected to remain so. For 2013 and 2014, the annual average climate finance is estimated to be USD 57 billion, of which over 70% (USD 41 billion) is estimated to be public finance, either bilateral and multilateral (OECD, 2016). Bilateral climate-related ODA commitments, as reported by donors to the OECD DAC, have been on an increasing trend since 2007, and reached USD 25 billion on average per year in 2013-14, multilateral public climate finance reached USD 25 billion on average per year (OECD, 2015).",13,0,4,1.0
10.1787/5kmlcz34fg9v-en,8d488cafc18298683b8e145800391ccd,"In the model pioneered by the Grameen Bank loans are given to groups of five, with one member being the head of the group. The first loan goes to the first two members of the group, the second to the next two members, and the third loan goes to the group leader. If one member fails to repay then the whole group is denied a loan. This model thus makes use of private information, peer support, peer pressure and joint liability to overcome the challenge of asymmetric information that typically exists between borrowers and lenders.",13,5,0,1.0
10.18356/5475eb9b-en,45a9d3e65408cbd84647d37693460875,"Governments must impose solutions, but it is also essential that climate change be addressed sustainably at the human level. Developing a sense of ownership and accountability begins with explicit acknowledgement that it is the behaviour and lifestyles of individuals and the societies in which they live that are ultimately responsible for the emissions that drive climate change.",13,0,9,1.0
10.1787/85b52daf-en,02bc156a57e6256457f3606f9a59f015,"As part of the program GIZ co-operated with Adelphi to launch the Climate Expert website to make available tools and instruments to build adaptation capacity in the private sector (GIZ, 2017). In Asia, for example, micro, small and medium-sized enterprises make up 98% of all enterprises and employ 66% of the workforce (Asian Development Bank, 2014). At a very broad level, development co-operation providers use targeted approaches to address two main barriers faced by SMEs: limited access to finance and a lack of awareness of costs and benefits of addressing environmental issues.",13,1,8,0.7777777777777778
10.1787/5jzb44nmnbd2-en,e66b0ca698a71b8f4df3c7e561599e28,"These actions highlight the importance that developing countries also attach to understanding how effective international financial commitments are in achieving low-carbon, climate-resilient development goals at the national level. For example, in line with its strategic objective of financing transformational shifts towards low-carbon economies, the Climate Investment Funds’ (CIF) Clean Technology Fund (CTF) includes the amount of GHGs produced per unit of GDP as a national-level performance indicator (CIF, 2012). The CIF tracks this metric over time and compares progress to the baseline year determined by when the country-specific investment plan was established. In order to put these changes into context, the IEA calculates ESCII pathways consistent with two, four, and six-degree climate scenarios.",13,0,9,1.0
10.1787/9789264202924-9-en,759e054db0d4a151b3eb4f392f76e2ae,"The potential for increased recourse to insurance markets and public-private partnerships should be explored. At present, neither individuals nor businesses bear the full cost of their exposure to climate risk, which effectively acts as a subsidy for high-risk areas. It also affects the manner and extent to which climate change will affect Austria.",13,0,5,1.0
10.30875/5bd1cd2e-en,58d32dd3dd31d912c280551bd2551ae5,"The Committee was also briefed by international organizations on a number of international environmental initiatives and activities. The European Union provided an update of its voluntary environmental footprint project being developed under the EU Single Market for Green Products Initiative. The three-year pilot phase of the project, covering a broad range of industrial and agriculture products, tests the development of environmental footprint methodologies for products and organizations and examines related verification and communication methods. One of the objectives is to reduce consumer confusion over the proliferation of national 'green' labels and methods used to demonstrate the green credentials of a product or organization.",13,1,8,0.7777777777777778
10.14217/9781848591462-6-en,b182cb41431ee6bc0c3db7410462928b,"Teachers may learn about ESD and related topics, and may be highly motivated during training activities, but upon returning to their classrooms they struggle to find the time or means to effectively implement what was learned. This is disheartening and inefficient. As attractive as training activities may be to donors as a means of targeting large numbers, and as a means of disseminating ESD knowledge and skills, the surrounding context of such training and the anticipated classroom implementation need to be given serious consideration. In the SEP approach, training is not conceived of as a one-off event expected to change teaching practices on its own, but rather as a component of a broader system of supports and incentives which exerts a positive force on teaching practices over time.",13,8,1,0.7777777777777778
10.1787/9789264266339-5-en,2859eef453eb010d0ee5412e31b92c79,"Some EECCA countries (e.g. Moldova, Georgia and Armenia) have already been developing national-level climate strategies that can serve as “action plans” for their NDCs, such as Low-Emission Development Strategies (LEDS) and National Adaptation Plans (NAPs), as well as country-specific national or sectoral plans on climate change, including Nationally Appropriate Mitigation Actions (NAMAs). Some of the results from the Technology Needs Assessments (TNAs) in many EECCA countries should be better used to improve actual uptake and market penetration of technologies needed for low-carbon, climate-resilient development. Further work is needed for key institutions of the EECCA countries to better access and absorb international financial resources to implement climate actions.",13,0,9,1.0
10.1787/5jlww009v1hj-en,6c282f524ef9d46ecf780816299049a6,"The Climate Change Expert Group oversees development of analytical papers for the purpose of providing useful and timely input to the climate change negotiations. These papers may also be useful to national policy-makers and other decision-makers. Authors work with the CCXG to develop these papers. However, the papers do not necessarily represent the views of the OECD or the IEA, nor are they intended to prejudge the views of countries participating in the CCXG.",13,0,3,1.0
10.1787/9789264229679-5-en,fc1a24244f50492a92da14086f1b800c,"Such project-based assessments can also undermine the sustainability of monitoring and evaluation mechanisms that rely on data with the right temporal and spatial scales. The objective of the centre is to generate, manage, exchange and disseminate relevant climate change information and capacity building services (IIED, 2013c). The NCCKMC was introduced in 2010, but is not yet operational. Similarly, Kenya has proposed a Climate Change Relevant Data Repository (CCRDR) to store and archive all data and information needed for the MRV+ framework (Republic of Kenya, 2012b).",13,0,9,1.0
10.18356/215d0d56-en,296f13092688504947e193a9aa3ba78f,"Low-regret interventions reduce peoples vulnerability, including to climate hazards, while contributing to the closure of development gaps that remain. This could generate a virtuous cycle of lower vulnerabilities and exposure, better socioeconomic opportunities and outcomes, and a greater resilience of livelihoods to climate. The various facets of these objectives are well reflected in the Sustainable Development Goals, which constitute an important global framework for national policy decision-making. However, meeting the goals of sustainable development and climate resilience will require a systemic improvement in policymaking systems, particularly in those countries where population groups are most exposed and most vulnerable to climate hazards.",13,0,3,1.0
10.1787/469d7fec-en,820db33bfd34bd4f4f62ea126da55310,"Further, specific reporting tables may be needed for collective reports. Thus, they omit all three sources of mobilised private finance. Improved reporting would be facilitated if current CTF tables were revised, or new (voluntary) CTF tables developed to include reporting items that will become mandatory once reporting starts under the Paris Agreement.",13,0,9,1.0
10.1787/5k44zcqbbj42-en,c5727d00e1e0508a221bf00fb7215e00,The CCXG (formerly called the Annex I Expert Group) is a group of government delegates from OECD and other industrialised countries. The aim of the group is to promote dialogue and enhance understanding on technical issues in the international climate change negotiations. The views expressed herein can in no way be taken to reflect the official opinion of the European Union.,13,0,9,1.0
10.1787/5jzb44nmnbd2-en,cbb2ed688f3f4d0e9fedefccf2bd29d5,"Some of these perspectives may be mutually compatible (e.g. where adaptation and climate resilient benefits are closely aligned with national development and poverty reduction goals). However, in other instances there may be trade-offs, for example, between maximising global public benefits (e.g. GHG emission reductions) versus interventions with both global and local public benefits. The different perspectives and common ground shared by these communities are highlighted in Figure 2 below.",13,1,8,0.7777777777777778
10.1787/469d7fec-en,33a639043f3affed0025bd0c656c8fda,"Several developing countries view their financial support as horizontal co-operation activities between countries providing assistance to each other as partners, including through emphasising investment in productive sectors (notably infrastructure), technical co-operation and training. This would recognise the contribution of other climate finance providers that do not necessarily provide funds that match these definitions or specific categories. Over the past several years, improved transparency of public climate finance provided by developed countries and multilateral development banks has helped with understanding what types of projects and sectors are being financed, in which countries, and to which actors they are being channelled (OECD, 2015a). Having a more complete overview of such information would help identify gaps, needs and ways to improve the provision of funds.",13,1,8,0.7777777777777778
10.1787/85b52daf-en,0a6a879c1641eb1e51a334847978239c,"According to data from the World Bank Enterprise Surveys from 2010-2017 in developing countries, access to finance is the foremost barrier to firm development (World Bank, 2017, Figure 1.1). These financial constraints are exacerbated for green growth and climate action in which the private sector is sometimes reluctant to invest, in part, to a lack of proven and readily available business models or a failure to understand the business case. Development cooperation can address both the demand side and offer side of the access to finance equation. On the one hand, it can stimulate demand for clean technologies, for example, by raising awareness and demonstrating the business case.",13,1,35,0.9444444444444444
10.1787/5kg6qdx6b5q6-en,7d10bb809e2821031fe86594383d665d,"This Act set a legally binding target of 80% reductions in emissions from 1990 to 2050. A medium-term target of a 34% reduction by 2020 was also adopted, with the promise of a further tightening in the event of a global deal on climate change. To achieve these targets, the Act established the principle of five-year carbon budgets.",13,1,8,0.7777777777777778
10.1787/da48ce17-en,41fd706c9531c0682a7d01fc812dc30a,"Assessing whether adaptation measures contribute to reducing a country’s exposure and vulnerability to climate change requires aggregating information horizontally across climate-sensitive sectors, as well as vertically across different levels of government. Another important spatial dimension is that of transboundary climate risks, which can be unintentionally imported or exported across countries, for instance through international business supply chains or trade. There are emerging examples of climate risk monitoring at the transnational river basin level.",13,0,3,1.0
10.14217/7ef450ae-en,bd4ab6d049ad1e7fe7d033545bfe3cc4,"Then, on the small island of Puerto Rico and in neighbouring sites on the storm path, there was wide-scale destruction of homes and business premises, extensive flooding from heavy rain and sea surges up to three metres above ground, mudslides, severe damage to roads and fallen trees inhibiting transport, severe damage to harbours and marinas, and crops destroyed. Around 80 per cent of poles carrying utility services were blown down, with power and communications blackout fatally affecting people dependent on medical care and other vital services for survival, water supplies were cut for long periods in many places. The subsequent slow re-establishment of basic services still left thousands of homes and businesses without power, affecting 3.4 million people nine months after the initial impact.",13,0,9,1.0
10.1787/5jzb44qw9df7-en,a776a88892d8dc1dd009b6fa5e15d603,"For some dimensions, countries could agree to transparency requirements if it is not possible to agree bounded flexibility. Some of this information depends on the commitment type, e.g. carbon neutrality commitments should be accompanied by a definition of carbon neutrality. However, much of the information would be needed regardless of commitment types, e.g. time frame, coverage of gases and sectors, GWP values or other GHG-equivalence metrics, treatment of LULUCF, estimated emissions reductions, any conditions attached, and any use of units from market mechanisms.",13,1,8,0.7777777777777778
